Unnamed: 0,TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Source,Acetyl,acetic,fenton,formic,malic,none,oxalic,phosphoric,sulfuric,acacia,aspen,basswood,beech,birch,carob,eucalyptus,maple,meranti,mixed,oak,olive,paulownia,poplar,vine,willow,Yield
599,20,443.15,10,1.665223473,0.84,20,0,0,19.96590909,2301.911136,7.741494985,199.060152,5.29360705,308.6514012,5.732212488,EnhancedXylooligosaccharidesYieldsAndEnymaticHydrolyzabilityOfCellulose.xlsx,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.79
673,40,433.15,10,0.832611736,0.84,40,0,0,19.96590909,2337.123233,7.756676064,181.2324004,5.199780188,266.591034,5.585715776,EnhancedXylooligosaccharidesYieldsAndEnymaticHydrolyzabilityOfCellulose.xlsx,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.9
702,40,443.15,10,0.333044695,0.84,40,0,0,19.96590909,4603.822271,8.434642166,398.1203039,5.986754231,617.3028023,6.425359669,EnhancedXylooligosaccharidesYieldsAndEnymaticHydrolyzabilityOfCellulose.xlsx,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.6
706,30,443.15,10,0.832611736,0.84,30,0,0,19.96590909,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,EnhancedXylooligosaccharidesYieldsAndEnymaticHydrolyzabilityOfCellulose.xlsx,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.53
935,30,433.15,10,0.333044695,0.84,30,0,0,19.96590909,1752.842424,7.468993992,135.9243003,4.912098116,199.9432755,5.298033704,EnhancedXylooligosaccharidesYieldsAndEnymaticHydrolyzabilityOfCellulose.xlsx,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.72
984,30,443.15,10,0.832611736,0.84,30,0,0,19.96590909,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,EnhancedXylooligosaccharidesYieldsAndEnymaticHydrolyzabilityOfCellulose.xlsx,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.32
1059,30,453.15,10,1.665223473,0.84,30,0,0,19.96590909,6801.688677,8.824926195,633.5333936,6.451312711,1033.042272,6.94026339,EnhancedXylooligosaccharidesYieldsAndEnymaticHydrolyzabilityOfCellulose.xlsx,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.75
1109,30,443.15,10,0.832611736,0.84,30,0,0,19.96590909,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,EnhancedXylooligosaccharidesYieldsAndEnymaticHydrolyzabilityOfCellulose.xlsx,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.96
1179,40,443.15,10,1.665223473,0.84,40,0,0,19.96590909,4603.822271,8.434642166,398.1203039,5.986754231,617.3028023,6.425359669,EnhancedXylooligosaccharidesYieldsAndEnymaticHydrolyzabilityOfCellulose.xlsx,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.61
1617,40,453.15,10,0.832611736,0.84,40,0,0,19.96590909,9068.918236,9.112608268,844.7111915,6.738994784,1377.389696,7.227945462,EnhancedXylooligosaccharidesYieldsAndEnymaticHydrolyzabilityOfCellulose.xlsx,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.15
1654,20,433.15,10,0.832611736,0.84,20,0,0,19.96590909,1168.561616,7.063528884,90.61620022,4.506633007,133.295517,4.892568596,EnhancedXylooligosaccharidesYieldsAndEnymaticHydrolyzabilityOfCellulose.xlsx,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.69
192,15,433.15,20,0.152937938,5,15,0,0,15.4,876.4212122,6.775846811,67.96215016,4.218950935,99.97163773,4.604886523,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.72727273
553,10,433.15,20,0.20391725,5,10,0,0,15.4,584.2808082,6.370381703,45.30810011,3.813485827,66.64775849,4.199421415,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59.80519481
687,5,433.15,20,0.152937938,5,5,0,0,15.4,292.1404041,5.677234523,22.65405005,3.120338646,33.32387924,3.506274234,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.48051948
698,10,433.15,20,0.101958625,5,10,0,0,15.4,584.2808082,6.370381703,45.30810011,3.813485827,66.64775849,4.199421415,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.77922078
719,20,433.15,20,0.152937938,5,20,0,0,15.4,1168.561616,7.063528884,90.61620022,4.506633007,133.295517,4.892568596,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.14285714
756,10,423.15,20,0.152937938,5,10,0,0,15.4,296.6092457,5.692415601,19.87208135,2.9893158,27.66289875,3.32009212,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.38961039
861,10,433.15,20,0.152937938,5,10,0,0,15.4,584.2808082,6.370381703,45.30810011,3.813485827,66.64775849,4.199421415,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.27272727
1000,10,433.15,20,0.152937938,5,10,0,0,15.4,584.2808082,6.370381703,45.30810011,3.813485827,66.64775849,4.199421415,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.27272727
1055,10,433.15,20,0.152937938,5,10,0,0,15.4,584.2808082,6.370381703,45.30810011,3.813485827,66.64775849,4.199421415,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.27272727
1160,10,443.15,20,0.152937938,5,10,0,0,15.4,1150.955568,7.048347805,99.53007598,4.60045987,154.3257006,5.039065308,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54.09090909
1188,10,413.15,20,0.152937938,5,10,0,0,15.4,150.5732234,5.0144495,8.374981605,2.125248881,11.00330578,2.398195753,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71.94805195
1841,10,433.15,20,0.050979313,5,10,0,0,15.4,584.2808082,6.370381703,45.30810011,3.813485827,66.64775849,4.199421415,enzymatic_saccharification_of_dilute_acid_pretreated_eucalyptus_chips_for_fermentable_sugar_production.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.50649351
148,14,458.15,10,0.076468969,1,5,12,13.33333333,18.75,1591.050513,7.372149777,151.9207802,5.023359202,253.8283725,5.53665834,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.39084833
199,19,448.15,10,0.076468969,1,7,12,12.5,18.75,1130.772054,7.030655912,101.9111717,4.624101568,162.0914167,5.088160477,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.20522575
211,17,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.15965232
229,17,468.15,10,0.076468969,1,2,12,14.16666667,18.75,1253.663253,7.133825147,122.8995024,4.811366967,215.2505557,5.371802725,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.97299939
231,17,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.22171145
246,17,448.15,10,0.076468969,1,7,12,12.5,18.75,1130.772054,7.030655912,101.9111717,4.624101568,162.0914167,5.088160477,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.68354865
322,14,448.15,10,0.076468969,1,5,12,12.5,18.75,807.6943241,6.694183675,72.79369407,4.287629331,115.7795834,4.75168824,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.58368339
338,19,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69.92005495
341,19,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49.38680616
368,19,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.42603894
405,14,458.15,10,0.076468969,1,2,12,13.33333333,18.75,636.4202051,6.455859045,60.76831208,4.10706847,101.531349,4.620367608,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71.4407017
414,14,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.37079602
434,17,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.35034741
452,17,448.15,10,0.076468969,1,5,12,12.5,18.75,807.6943241,6.694183675,72.79369407,4.287629331,115.7795834,4.75168824,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59.25603022
552,17,468.15,10,0.076468969,1,5,12,14.16666667,18.75,3134.158132,8.050115879,307.2487559,5.727657699,538.1263894,6.288093457,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59.97854746
558,17,448.15,10,0.076468969,1,2,12,12.5,18.75,323.0777296,5.777892943,29.11747763,3.3713386,46.31183335,3.835397508,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55.61839846
605,19,448.15,10,0.076468969,1,7,12,12.5,18.75,1130.772054,7.030655912,101.9111717,4.624101568,162.0914167,5.088160477,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.42984333
610,14,458.15,10,0.076468969,1,2,12,13.33333333,18.75,636.4202051,6.455859045,60.76831208,4.10706847,101.531349,4.620367608,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73.27901509
692,19,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59.73316425
703,14,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.75622837
847,17,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.49261578
854,17,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42.12501651
893,19,448.15,10,0.076468969,1,5,12,12.5,18.75,807.6943241,6.694183675,72.79369407,4.287629331,115.7795834,4.75168824,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.37515521
933,17,458.15,10,0.076468969,1,5,12,13.33333333,18.75,1591.050513,7.372149777,151.9207802,5.023359202,253.8283725,5.53665834,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67.064067
941,19,448.15,10,0.076468969,1,7,12,12.5,18.75,1130.772054,7.030655912,101.9111717,4.624101568,162.0914167,5.088160477,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.65834456
1113,17,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.79783889
1150,17,448.15,10,0.076468969,1,7,12,12.5,18.75,1130.772054,7.030655912,101.9111717,4.624101568,162.0914167,5.088160477,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.77572587
1154,19,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32.86623867
1164,19,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.319516
1240,17,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.89453383
1276,14,458.15,10,0.076468969,1,2,12,13.33333333,18.75,636.4202051,6.455859045,60.76831208,4.10706847,101.531349,4.620367608,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.39576233
1287,17,448.15,10,0.076468969,1,7,12,12.5,18.75,1130.772054,7.030655912,101.9111717,4.624101568,162.0914167,5.088160477,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.41985681
1312,14,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57.01128108
1355,17,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52.15862197
1369,17,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.40590737
1389,19,448.15,10,0.076468969,1,7,12,12.5,18.75,1130.772054,7.030655912,101.9111717,4.624101568,162.0914167,5.088160477,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.61086893
1394,14,458.15,10,0.076468969,1,5,12,13.33333333,18.75,1591.050513,7.372149777,151.9207802,5.023359202,253.8283725,5.53665834,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.02388312
1432,14,458.15,10,0.076468969,1,2,12,13.33333333,18.75,636.4202051,6.455859045,60.76831208,4.10706847,101.531349,4.620367608,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.99978864
1485,17,458.15,10,0.076468969,1,5,12,13.33333333,18.75,1591.050513,7.372149777,151.9207802,5.023359202,253.8283725,5.53665834,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.39956672
1499,14,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.08816148
1527,14,448.15,10,0.076468969,1,2,12,12.5,18.75,323.0777296,5.777892943,29.11747763,3.3713386,46.31183335,3.835397508,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.58352487
1547,14,448.15,10,0.076468969,1,2,12,12.5,18.75,323.0777296,5.777892943,29.11747763,3.3713386,46.31183335,3.835397508,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.31729677
1596,19,448.15,10,0.076468969,1,7,12,12.5,18.75,1130.772054,7.030655912,101.9111717,4.624101568,162.0914167,5.088160477,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.70130248
1651,17,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.06795065
1653,19,448.15,10,0.076468969,1,5,12,12.5,18.75,807.6943241,6.694183675,72.79369407,4.287629331,115.7795834,4.75168824,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.38482471
1673,19,448.15,10,0.076468969,1,7,12,12.5,18.75,1130.772054,7.030655912,101.9111717,4.624101568,162.0914167,5.088160477,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.43016037
1695,17,448.15,10,0.076468969,1,7,12,12.5,18.75,1130.772054,7.030655912,101.9111717,4.624101568,162.0914167,5.088160477,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.2290032
1775,14,458.15,10,0.076468969,1,2,12,13.33333333,18.75,636.4202051,6.455859045,60.76831208,4.10706847,101.531349,4.620367608,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.81020317
1776,19,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.20895089
1786,19,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.4236612
1795,14,448.15,10,0.076468969,1,7,12,12.5,18.75,1130.772054,7.030655912,101.9111717,4.624101568,162.0914167,5.088160477,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.68093313
1811,17,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.77192148
1843,14,468.15,10,0.076468969,1,7,12,14.16666667,18.75,4387.821385,8.386588115,430.1482582,6.064129936,753.3769451,6.624565694,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.00573301
1871,19,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.0966421
1949,17,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.21521228
1952,17,458.15,10,0.076468969,1,7,12,13.33333333,18.75,2227.470718,7.708622013,212.6890923,5.359831439,355.3597215,5.873130576,Ethanol_production_from_Eucalyptus_plantation_thinnings.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.25943832
225,80,423.15,9,0.132546213,0.5,80,0,0,14.64,2372.873966,7.771857143,158.9766508,5.068757341,221.30319,5.399533662,evaluation_of_the_kinetics.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71.41826368
262,80,433.15,9,0.132546213,0.5,80,0,0,14.64,4674.246465,8.449823245,362.4648009,5.892927369,533.1820679,6.278862957,evaluation_of_the_kinetics.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.07377049
278,30,403.15,9,0.132546213,0.5,30,0,0,14.64,229.3147896,5.435095687,10.14446741,2.316928474,12.54317906,2.529177016,evaluation_of_the_kinetics.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.073770492
358,25,413.15,9,0.132546213,0.5,25,0,0,14.64,376.4330584,5.930740232,20.93745401,3.041539613,27.50826444,3.314486485,evaluation_of_the_kinetics.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.093145241
389,80,403.15,9,0.132546213,0.5,80,0,0,14.64,611.5061056,6.41592494,27.05191308,3.297757727,33.44847749,3.510006269,evaluation_of_the_kinetics.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.8392922
416,20,433.15,9,0.132546213,0.5,20,0,0,14.64,1168.561616,7.063528884,90.61620022,4.506633007,133.295517,4.892568596,evaluation_of_the_kinetics.xlsx,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.221311475
